year	state	division	total_population	fss	homicide_rate	firearm_homicide_rate	nonfirearm_homicide_rate	firearm_suicides	total_suicides	firearm_homicides	nonfirearm_homicides	total_homicides	nextyearfss
1991	"Georgia"	"South Atlantic"	6649039.7	0.736842105	14.1674594	9.820967079	4.346492321	658	893	653	289	942	0.74352651
1991	"Hawaii"	"Pacific"	1118559.8	0.317757009	4.470033699	1.519811458	2.950222241	34	107	17	33	50	0.263565891
1991	"Idaho"	"Mountain"	1035469.4	0.727272727	1.834916609	1.1588947	0.676021909	120	165	12	7	19	0.738095238
1991	"Illinois"	"East North Central"	11529471.1	0.467619849	12.60248616	8.369854884	4.232631278	556	1189	965	488	1453	0.461471103
1991	"Indiana"	"East North Central"	5597791.6	0.59886202	6.734798773	4.448182744	2.286616029	421	703	249	128	377	0.635971223
1991	"Iowa"	"West North Central"	2791711.9	0.558208955	2.686523634	1.39699229	1.289531345	187	335	39	36	75	0.613240418
1991	"Kansas"	"West North Central"	2498658.4	0.687096774	6.203328954	3.922104758	2.281224196	213	310	98	57	155	0.668810289
1991	"Kentucky"	"East South Central"	3720943.3	0.740816327	6.718726405	4.7837332	1.934993205	363	490	178	72	250	0.748478702
1991	"Louisiana"	"West South Central"	4244873.3	0.770609319	19.48232471	14.41739144	5.064933269	430	558	612	215	827	0.769376181
1991	"Maine"	"New England"	1232627.5	0.638418079	1.947060243	0.649020081	1.298040162	113	177	8	16	24	0.662420382
1991	"Maryland"	"South Atlantic"	4832969.8	0.601398601	12.24919717	8.814456072	3.434741099	258	429	426	166	592	0.548806941
1991	"Massachusetts"	"New England"	6049692.2	0.331967213	4.413447679	2.264578023	2.148869657	162	488	137	130	267	0.323970037
1991	"Michigan"	"East North Central"	9359611.7	0.577057793	12.19067667	8.451205299	3.739471371	659	1142	791	350	1141	0.561797753
1991	"Minnesota"	"West North Central"	4429537	0.518590998	3.047722595	1.46742199	1.580300605	265	511	65	70	135	0.538011696
1991	"Mississippi"	"East South Central"	2600360.2	0.84	15.57476537	10.57545797	4.999307404	273	325	275	130	405	0.771771772
1991	"Missouri"	"West North Central"	5164886.8	0.656862745	10.78436027	7.744603425	3.039756844	469	714	400	157	557	0.632587859
1991	"Montana"	"Mountain"	809378	0.664596273	4.447859962	2.471033312	1.97682665	107	161	20	16	36	0.607843137
1991	"Nebraska"	"West North Central"	1591672.8	0.628272251	3.455484067	1.947636474	1.507847593	120	191	31	24	55	0.579787234
1991	"Nevada"	"Mountain"	1281475.4	0.686520376	12.56364344	7.413329979	5.150313459	219	319	95	66	161	0.708206687
1991	"New Hampshire"	"New England"	1121905.4	0.523076923	3.030558548	1.337011124	1.693547424	68	130	15	19	34	0.583941606
1991	"New Jersey"	"Middle Atlantic"	7798604.2	0.349609375	5.667680891	2.897954483	2.769726408	179	512	226	216	442	0.343079922
1991	"New Mexico"	"Mountain"	1545466.7	0.64664311	11.19402961	5.564662118	5.629367491	183	283	86	87	173	0.636963696
1991	"New York"	"Middle Atlantic"	18089055.2	0.361742424	14.37333222	10.31562997	4.057702251	573	1584	1866	734	2600	0.38772846
1991	"North Carolina"	"South Atlantic"	6770704.6	0.718009479	13.04147873	8.950324018	4.091154708	606	844	606	277	883	0.722093023
1991	"North Dakota"	"West North Central"	639140	0.5	1.408142191	0.625840974	0.782301217	37	74	4	5	9	0.6
1991	"Ohio"	"East North Central"	10897717.5	0.620856912	6.35912979	4.065071424	2.294058366	768	1237	443	250	693	0.59798995
1991	"Oklahoma"	"West South Central"	3176091.9	0.70361991	8.280616817	5.037637607	3.24297921	311	442	160	103	263	0.694915254
1991	"Oregon"	"Pacific"	2900228.8	0.607064018	4.275524745	1.999842219	2.275682525	275	453	58	66	124	0.62295082
1991	"Pennsylvania"	"Middle Atlantic"	11921584.1	0.55547602	6.517590225	4.043086858	2.474503367	776	1397	482	295	777	0.54787617
1991	"Rhode Island"	"New England"	1007949.5	0.353658537	4.365298063	2.281860351	2.083437712	29	82	23	21	44	0.383561644
1991	"South Carolina"	"South Atlantic"	3539233.9	0.719047619	12.29079547	7.996080734	4.29471474	302	420	283	152	435	0.75483871
1991	"South Dakota"	"West North Central"	701888	0.610526316	3.276876083	0.854837239	2.422038844	58	95	6	17	23	0.556962025
1991	"Tennessee"	"East South Central"	4958394.8	0.752265861	11.79817307	8.10746252	3.69071055	498	662	402	183	585	0.750769231
1991	"Texas"	"West South Central"	17373041	0.697953737	15.76580634	11.1724827	4.593323644	1569	2248	1941	798	2739	0.678919398
1991	"Utah"	"Mountain"	1773881.9	0.629370629	3.438785863	1.691206162	1.747579701	180	286	30	31	61	0.609375
1991	"Vermont"	"New England"	567364.9	0.695652174	3.877575084	2.467547781	1.410027303	64	92	14	8	22	0.7125
1991	"Virginia"	"South Atlantic"	6276473.7	0.696586599	9.272722675	6.213680143	3.059042532	551	791	390	192	582	0.701970443
1991	"Washington"	"Pacific"	4969434.9	0.570809249	4.769153933	2.515376547	2.253777386	395	692	125	112	237	0.556195965
1991	"West Virginia"	"South Atlantic"	1794963.7	0.75	6.852506265	4.679760376	2.172745889	180	240	84	39	123	0.766666667
1991	"Wisconsin"	"East North Central"	4938959.6	0.581151832	4.636604033	2.814357906	1.822246126	333	573	139	90	229	0.515358362
1991	"Wyoming"	"Mountain"	457607.4	0.75862069	3.714974889	2.403807281	1.311167608	66	87	11	6	17	0.761904762
1992	"Alabama"	"East South Central"	4121889.6	0.757170172	13.149309	9.388897752	3.760411244	396	523	387	155	542	0.778584392
1992	"Alaska"	"Pacific"	565420.8	0.655555556	7.251236601	3.714048015	3.537188586	59	90	21	20	41	0.701030928
1992	"Arizona"	"Mountain"	3958308.8	0.675344564	8.791633437	5.962142216	2.829491221	441	653	236	112	348	0.702888583
1992	"Arkansas"	"West South Central"	2415260	0.689419795	12.21400595	9.025943377	3.188062569	202	293	218	77	295	0.760252366
1992	"California"	"Pacific"	30582346.4	0.529948966	13.48817369	9.969804017	3.51836967	1973	3723	3049	1076	4125	0.535483871
1992	"Colorado"	"Mountain"	3495767.4	0.573578595	5.950052626	3.518540736	2.431511891	343	598	123	85	208	0.630971993
1992	"Connecticut"	"New England"	3310805.8	0.456375839	5.315926413	3.745311791	1.570614622	136	298	124	52	176	0.493377483
1992	"Delaware"	"South Atlantic"	689654.4	0.488636364	5.220005846	1.740001949	3.480003898	43	88	12	24	36	0.414893617
1992	"District of Columbia"	"South Atlantic"	599931.8	0.411764706	64.00727549	52.17259695	11.83467854	14	34	313	71	384	0.348837209
1992	"Florida"	"South Atlantic"	13546816.4	0.594474593	10.10569539	6.791263518	3.314431869	1205	2027	920	449	1369	0.597652582
1992	"Georgia"	"South Atlantic"	6819863.4	0.74352651	12.17033174	8.299286464	3.871045276	603	811	566	264	830	0.768691589
1992	"Hawaii"	"Pacific"	1128890.6	0.263565891	3.543301716	1.417320686	2.12598103	34	129	16	24	40	0.258333333
1992	"Idaho"	"Mountain"	1064189.8	0.738095238	3.758728001	2.067300401	1.691427601	124	168	22	18	40	0.735449735
1992	"Illinois"	"East North Central"	11628340.2	0.461471103	12.21154503	8.221293698	3.990251334	527	1142	956	464	1420	0.495689655
1992	"Indiana"	"East North Central"	5651424.2	0.635971223	7.077861895	4.848335398	2.229526497	442	695	274	126	400	0.640218878
1992	"Iowa"	"West North Central"	2806668.8	0.613240418	1.852730183	0.890735665	0.961994518	176	287	25	27	52	0.522012579
1992	"Kansas"	"West North Central"	2519742.8	0.668810289	6.072048306	4.087718794	1.984329512	208	311	103	50	153	0.654761905
1992	"Kentucky"	"East South Central"	3756590.6	0.748478702	5.510315657	3.620304007	1.89001165	369	493	136	71	207	0.76290631
1992	"Louisiana"	"West South Central"	4269773.6	0.769376181	18.50215196	14.21621043	4.285941531	407	529	607	183	790	0.766037736
1992	"Maine"	"New England"	1237327	0.662420382	2.262942617	1.131471309	1.131471309	104	157	14	14	28	0.552486188
1992	"Maryland"	"South Atlantic"	4884471.6	0.548806941	13.08227486	9.601857446	3.480417411	253	461	469	170	639	0.514177694
1992	"Massachusetts"	"New England"	6082959.4	0.323970037	3.6988575	1.791890967	1.906966533	173	534	109	116	225	0.301927195
1992	"Michigan"	"East North Central"	9423926.4	0.561797753	11.18429787	7.809908193	3.374389681	600	1068	736	318	1054	0.589483395
1992	"Minnesota"	"West North Central"	4483975	0.538011696	3.189134641	1.5834165	1.605718141	276	513	71	72	143	0.475903614
1992	"Mississippi"	"East South Central"	2627504.4	0.771771772	17.24069425	11.30350153	5.937192722	257	333	297	156	453	0.810397554
1992	"Missouri"	"West North Central"	5212700.6	0.632587859	10.76217575	7.807852997	2.954322755	396	626	407	154	561	0.650297619
1992	"Montana"	"Mountain"	819691	0.607843137	4.391898898	2.073952258	2.317946641	93	153	17	19	36	0.690322581
1992	"Nebraska"	"West North Central"	1604960.6	0.579787234	3.738409529	2.367659368	1.37075016	109	188	38	22	60	0.614035088
1992	"Nevada"	"Mountain"	1361117.8	0.708206687	11.09382303	6.46527435	4.628548683	233	329	88	63	151	0.684210526
1992	"New Hampshire"	"New England"	1134558.8	0.583941606	1.939079755	1.322099833	0.616979922	80	137	15	7	22	0.569444444
1992	"New Jersey"	"Middle Atlantic"	7867020.4	0.343079922	5.03367196	2.707505373	2.326166588	176	513	213	183	396	0.370967742
1992	"New Mexico"	"Mountain"	1575864.4	0.636963696	9.899328902	4.949664451	4.949664451	193	303	78	78	156	0.637630662
1992	"New York"	"Middle Atlantic"	18187655.4	0.38772846	13.31122647	9.797854428	3.513372042	594	1532	1782	639	2421	0.416907514
1992	"North Carolina"	"South Atlantic"	6912772.2	0.722093023	11.73190692	7.66696753	4.064939389	621	860	530	281	811	0.74017744
1992	"North Dakota"	"West North Central"	639480	0.6	1.876524676	1.251016451	0.625508225	39	65	8	4	12	0.632911392
1992	"Ohio"	"East North Central"	10948320	0.59798995	6.092258904	4.018881436	2.073377468	714	1194	440	227	667	0.629437229
1992	"Oklahoma"	"West South Central"	3206598.8	0.694915254	7.702865728	4.864967828	2.8378979	328	472	156	91	247	0.696537678
1992	"Oregon"	"Pacific"	2958136.6	0.62295082	4.935539488	2.433964679	2.501574809	304	488	72	74	146	0.597849462
1992	"Pennsylvania"	"Middle Atlantic"	11961525.2	0.54787617	6.470746724	4.246950046	2.223796678	761	1389	508	266	774	0.577195467
1992	"Rhode Island"	"New England"	1012435	0.383561644	3.160696736	1.876663687	1.284033049	28	73	19	13	32	0.333333333
1992	"South Carolina"	"South Atlantic"	3591764.8	0.75483871	12.16672094	8.630854671	3.535866268	351	465	310	127	437	0.690427699
1992	"South Dakota"	"West North Central"	707772	0.556962025	2.401903438	0.423865313	1.978038125	44	79	3	14	17	0.700854701
1992	"Tennessee"	"East South Central"	5039604.6	0.750769231	11.23103983	8.01650193	3.214537902	488	650	404	162	566	0.757800892
1992	"Texas"	"West South Central"	17759572	0.678919398	13.10842401	9.729964213	3.378459796	1533	2258	1728	600	2328	0.687113857
1992	"Utah"	"Mountain"	1824913.8	0.609375	2.739855439	1.534319046	1.205536393	156	256	28	22	50	0.592307692
1992	"Vermont"	"New England"	571971.8	0.7125	3.496675885	2.098005531	1.398670354	57	80	12	8	20	0.739130435
1992	"Virginia"	"South Atlantic"	6365589.4	0.701970443	8.750171665	6.409461471	2.340710194	570	812	408	149	557	0.666666667
1992	"Washington"	"Pacific"	5072177.8	0.556195965	5.835757571	3.331902127	2.503855444	386	694	169	127	296	0.615942029
1992	"West Virginia"	"South Atlantic"	1796450.4	0.766666667	7.236492586	5.232540793	2.003951793	184	240	94	36	130	0.788104089
1992	"Wisconsin"	"East North Central"	4986150.2	0.515358362	4.713054974	3.008332962	1.704722012	302	586	150	85	235	0.592529711
1992	"Wyoming"	"Mountain"	461626.8	0.761904762	3.899253683	1.516376432	2.382877251	64	84	7	11	18	0.742857143
1993	"Alabama"	"East South Central"	4162540.9	0.778584392	13.93379702	9.897800644	4.035996379	429	551	412	168	580	0.75
1993	"Alaska"	"Pacific"	573109.7	0.701030928	7.153953248	3.315246627	3.838706621	68	97	19	22	41	0.73553719
1993	"Arizona"	"Mountain"	4104849.2	0.702888583	8.843199404	5.822381977	3.020817427	511	727	239	124	363	0.674054759
1993	"Arkansas"	"West South Central"	2447527.5	0.760252366	11.88954976	8.253226981	3.636322779	241	317	202	89	291	0.71978022
1993	"California"	"Pacific"	30993509.1	0.535483871	13.65447193	10.26989229	3.384579644	2075	3875	3183	1049	4232	0.536907328
1993	"Colorado"	"Mountain"	3596454.1	0.630971993	5.755669174	3.920528278	1.835140896	383	607	141	66	207	0.573289902
1993	"Connecticut"	"New England"	3322650.7	0.493377483	6.199869279	4.484371469	1.71549781	149	302	149	57	206	0.447530864
1993	"Delaware"	"South Atlantic"	701397.6	0.414893617	4.990037035	3.136594707	1.853442327	39	94	22	13	35	0.5625
1993	"District of Columbia"	"South Atlantic"	596447.7	0.348837209	68.90796963	55.49522615	13.41274348	15	43	331	80	411	0.379310345
1993	"Florida"	"South Atlantic"	13851261.6	0.597652582	9.919674032	6.880239703	3.039434328	1273	2130	953	421	1374	0.61060241
1993	"Georgia"	"South Atlantic"	6990687.1	0.768691589	11.91585302	8.411190368	3.504662653	658	856	588	245	833	0.736526946
1993	"Hawaii"	"Pacific"	1139221.4	0.258333333	3.160052998	1.316688749	1.843364249	31	120	15	21	36	0.362318841
1993	"Idaho"	"Mountain"	1092910.2	0.735449735	2.927962425	1.463981213	1.463981213	139	189	16	16	32	0.641791045
1993	"Illinois"	"East North Central"	11727209.3	0.495689655	11.98921213	8.433378945	3.555833185	575	1160	989	417	1406	0.456928839
1993	"Indiana"	"East North Central"	5705056.8	0.640218878	7.028852018	4.767700122	2.261151896	468	731	272	129	401	0.622562674
1993	"Iowa"	"West North Central"	2821625.7	0.522012579	2.126433708	1.134097978	0.99233573	166	318	32	28	60	0.559006211
1993	"Kansas"	"West North Central"	2540827.2	0.654761905	7.753380474	5.352587535	2.400792939	220	336	136	61	197	0.647260274
1993	"Kentucky"	"East South Central"	3792237.9	0.76290631	6.407825838	4.90475558	1.503070258	399	523	186	57	243	0.733075435
1993	"Louisiana"	"West South Central"	4294673.9	0.766037736	21.16575137	17.20736003	3.958391346	406	530	739	170	909	0.757246377
1993	"Maine"	"New England"	1242026.5	0.552486188	1.52975802	0.8051358	0.72462222	100	181	10	9	19	0.577380952
1993	"Maryland"	"South Atlantic"	4935973.4	0.514177694	13.1686285	9.744785091	3.423843411	272	529	481	169	650	0.5625
