state_abbr,year,population,male_population,white_nh_population,black_nh_population,hispanic_population,age_15_24_population,age_25_44_population,state,share_male,share_white_nh,share_black_nh,share_hispanic,share_age_15_24,share_age_25_44
WA,2015,7181417,3579879,4952604,262549,898927,951929,1960128,Washington,0.49849201069928123,0.6896416125118483,0.03655949793752403,0.12517404295001947,0.13255448054332453,0.27294446207482453
WA,2016,7316788,3648890,4990289,270615,936531,954867,2012056,Washington,0.49870106937634384,0.682032744422826,0.036985491447886695,0.12799755849151295,0.13050357615937486,0.27499170401001094
WA,2017,7447469,3714264,5020816,279334,971930,956375,2070504,Washington,0.4987283599300648,0.6741640683566458,0.03750723903651026,0.1305047392610832,0.1284161102248294,0.2780144502783429
WA,2018,7549002,3764724,5031630,288038,1002186,959417,2120013,Washington,0.4987048619141974,0.6665291650472474,0.03815577211398275,0.13275741614586936,0.12709189903513074,0.28083354594421883
WA,2019,7638923,3810030,5032619,295676,1035813,964888,2162638,Washington,0.498765336422425,0.6588126362839369,0.038706503521504274,0.13559673268077188,0.12631204686838707,0.28310771034084253
WA,2020,7727209,3892571,5131098,311175,1065628,944849,2247481,Washington,0.5037486367975811,0.664029923352662,0.040270037991725086,0.1379059373183772,0.12227558488452946,0.29085288103376006
WA,2021,7743760,3901782,5092572,316112,1088587,927384,2270738,Washington,0.5038614316559398,0.6576355672179923,0.04082151306342139,0.140576025083422,0.11975887682469498,0.29323455272374144
WA,2022,7794123,3924129,5056398,324356,1116587,946973,2299616,Washington,0.5034728089356557,0.6487449582204438,0.04161545821127021,0.143260120477955,0.12149833919736704,0.2950448690635239
WA,2023,7857320,3956422,5021664,332679,1152748,957931,2338544,Washington,0.5035332657954621,0.6391064637815438,0.042340009061613885,0.14671007417287318,0.12191574226326533,0.29762616261015207
WA,2024,7958180,4006922,5010531,343179,1194521,972558,2386166,Washington,0.5034972820418739,0.6296076489850695,0.04312279943404145,0.15009977155580798,0.12220859543262404,0.2998381539497724
WI,1990,4902265,2398685,4473873,243323,93959,710511,1546537,Wisconsin,0.48930137395673223,0.9126134552089697,0.04963481166358816,0.019166446530328327,0.1449352493184273,0.31547396968544134
WI,1991,4952675,2424408,4510550,249794,97734,706330,1574335,Wisconsin,0.48951485813222145,0.910730060018071,0.050436178428828866,0.01973357831878732,0.14261585910644248,0.3178756934383944
WI,1992,5004636,2451776,4548785,255790,101575,706625,1579342,Wisconsin,0.48990096382634024,0.9089142547030393,0.05111061024218345,0.020296181380623887,0.14119408484453214,0.31557579811998315
WI,1993,5055318,2478203,4585004,261343,106088,709404,1591340,Wisconsin,0.4902170348136359,0.9069664855900262,0.051696648954625606,0.020985425644835794,0.14032826421601965,0.3147853409023923
WI,1994,5095504,2499268,4609727,267172,111894,712858,1596805,Wisconsin,0.4904849451594975,0.9046655639952397,0.052432889857411555,0.021959358681692725,0.13989940936166473,0.31337528142456567
WI,1995,5137004,2520942,4637075,272233,117400,719230,1603782,Wisconsin,0.49074168523131384,0.9026808232970035,0.052994508082921485,0.022853787927749326,0.14000962428684113,0.3122018203606616
WI,1996,5173828,2540065,4659797,277827,122427,724166,1609461,Wisconsin,0.49094500242373734,0.9006478375392456,0.05369853810370194,0.023662750288567767,0.13996715777950097,0.3110774072891484
WI,1997,5200235,2554119,4674464,280397,128387,735075,1594622,Wisconsin,0.49115453436238937,0.8988947614867405,0.05392006322791182,0.024688691953344416,0.14135418880108302,0.30664421896318145
WI,1998,5222124,2565535,4685887,282089,134464,747629,1573926,Wisconsin,0.4912818998553079,0.8973143877855064,0.05401805855242043,0.025748909830559365,0.1431656927334548,0.30139575391162676
WI,1999,5250446,2580153,4701123,285308,140235,758160,1556187,Wisconsin,0.49141596732925164,0.8953759356824164,0.05433976465999269,0.02670915956473031,0.14439916151885002,0.29639139227410394
WI,2000,5373999,2654764,4693327,302981,195371,767905,1578869,Wisconsin,0.494001580573424,0.873339760576807,0.056379057755686225,0.03635486348248297,0.14289265777682505,0.2937977844804214
WI,2001,5406835,2673188,4698727,308717,209771,781632,1561327,Wisconsin,0.494409021174125,0.8690346570590743,0.05709754412701701,0.038797374064494294,0.1445636865190079,0.2887691227862511
WI,2002,5445162,2693465,4708972,314767,223996,794487,1544764,Wisconsin,0.4946528679954793,0.864799247478771,0.05780672824793826,0.04113670079971909,0.14590695373250603,0.283694773452103
WI,2003,5479203,2712302,4716994,319816,237465,804370,1526655,Wisconsin,0.49501761478813616,0.8608905346270251,0.058369073020291456,0.04333933238100505,0.14680419761779223,0.27862720180288997
WI,2004,5514026,2731348,4726677,324149,250997,809989,1510765,Wisconsin,0.49534550616917655,0.8572097773931425,0.058786266151084524,0.045519734582317894,0.14689611546989442,0.27398583176793145
WI,2005,5546166,2749105,4732052,328945,265521,814263,1495134,Wisconsin,0.4956766530248103,0.8532113896338479,0.059310341594535756,0.04787469397778574,0.14681547577191162,0.26957974211374125
WI,2006,5577655,2765379,4735715,333982,280661,814609,1479447,Wisconsin,0.49579599311897204,0.8490512589968365,0.05987856904021493,0.05031881677873587,0.14604865306298076,0.2652453405597872
WI,2007,5610775,2782993,4740067,339214,296250,807490,1471698,Wisconsin,0.4960086619049953,0.8448150210977984,0.06045760166821874,0.052800192486777676,0.14391772972539443,0.2622985238224666
WI,2008,5640996,2798728,4742670,344175,310916,800181,1462682,Wisconsin,0.49614075244868105,0.8407504632160704,0.061013161505521364,0.05511721688864874,0.14185101354441662,0.25929498975003706
WI,2009,5669264,2813161,4743944,348779,325679,793197,1452804,Wisconsin,0.49621273590363757,0.836783046264912,0.06152103694588927,0.05744643396391489,0.1399118121858499,0.25625971907464534
WI,2010,5692038,2824895,4741722,352555,338461,785249,1445266,Wisconsin,0.4962888511988149,0.8330446845224856,0.061938272372742416,0.05946218208662697,0.13795568476528092,0.25391011093039084
WI,2011,5713359,2835691,4736560,355625,349026,783840,1437341,Wisconsin,0.49632641673663425,0.8290324483373092,0.06224446949684065,0.061089457182718604,0.137194249477409,0.2515754742525369
WI,2012,5734379,2846739,4731427,357622,360253,785234,1429385,Wisconsin,0.4964337027601419,0.8250984108305364,0.06236455595278931,0.0628233676218471,0.13693444399123253,0.24926587517148763
WI,2013,5757584,2858553,4728117,359236,370604,788299,1425403,Wisconsin,0.49648481029542946,0.8211980928111513,0.0623935317313651,0.06436797101006256,0.13691489346920513,0.247569640321357
WI,2014,5778789,2869827,4723010,361500,380572,790402,1421936,Wisconsin,0.4966139099385702,0.8173009950700744,0.06255635912645366,0.06585670457945428,0.13677640765219148,0.24606124224296821
WI,2015,5794536,2879028,4712570,363194,391187,790570,1417791,Wisconsin,0.496852206975675,0.8132782331492979,0.06267870283315179,0.06750963321308212,0.13643370237064711,0.2446772269600189
WI,2016,5812814,2888941,4704046,364838,403083,787330,1418135,Wisconsin,0.4969952590948205,0.8092545194117685,0.06276443732760072,0.06934386684315032,0.1354473065885129,0.2439670355872388
WI,2017,5836809,2901212,4700387,367327,415004,779594,1430337,Wisconsin,0.4970544693170532,0.8053008073418199,0.0629328456696116,0.0711011787433853,0.13356510380929032,0.24505461802844672
WI,2018,5859000,2913398,4695961,369209,429557,772399,1446211,Wisconsin,0.4972517494452978,0.8014953063662741,0.06301570233828298,0.07331575354155999,0.13183119986345793,0.2468358081583888
WI,2019,5880280,2924426,4694108,370118,439671,767569,1460725,Wisconsin,0.4973276782738237,0.798279673757032,0.06294224084567401,0.07477041909568932,0.13053272973395824,0.24841078996238275
WI,2020,5897375,2954193,4734638,372094,448835,781253,1473538,Wisconsin,0.500933550944276,0.8028382119163187,0.06309485152292334,0.07610759024142097,0.1324747027279086,0.2498633714152483
WI,2021,5881608,2945365,4708948,369824,456784,768798,1478277,Wisconsin,0.5007754682052935,0.8006225508398384,0.06287804287534973,0.07766311525691613,0.13071221339470432,0.2513389195607732
WI,2022,5903975,2955859,4706221,370479,469557,782737,1487141,Wisconsin,0.5006557446466152,0.7971275284871633,0.06275077384304642,0.07953234896827985,0.13257796653949247,0.25188809234456444
WI,2023,5930405,2969829,4705181,372912,484215,792344,1497798,Wisconsin,0.5007801322169396,0.7933996076153315,0.06288137150835399,0.08164956693514186,0.1336070639357683,0.2525625147017784
WI,2024,5960975,2985442,4704156,376518,500269,799726,1509688,Wisconsin,0.5008311559770005,0.7891588204949693,0.0631638280650397,0.08392402249631982,0.13416026740591933,0.2532619244335029
WV,1990,1792481,860986,1718197,56060,8524,263432,535337,West Virginia,0.4803320090980044,0.9585579986621895,0.03127508743467853,0.0047554200016625,0.14696501664452788,0.2986570011062879
WV,1991,1798212,864047,1723605,55988,8528,266482,535695,West Virginia,0.4805034111662029,0.9585104537173592,0.03113537224754367,0.0047424886498366155,0.14819276036418397,0.29790425155654615
WV,1992,1805462,868164,1730206,55918,8951,270664,528348,West Virginia,0.4808542079534213,0.9583175940562582,0.03097157403478999,0.004957733809961107,0.14991398323531593,0.29263867087759254
WV,1993,1816179,874023,1739713,56547,9064,274436,524683,West Virginia,0.4812427629655447,0.9578973217948231,0.031135146921090928,0.004990697502834247,0.15110625109088918,0.2888938810546758
WV,1994,1818490,875348,1741423,56878,9521,275517,520572,West Virginia,0.4813598095122877,0.9576203333534966,0.03127759844706322,0.005235662555196894,0.15150866928055695,0.28626607789979597
WV,1995,1820560,876692,1743164,57154,9736,274440,515565,West Virginia,0.48155073164301093,0.9574878059498176,0.031393637122643585,0.005347805070967175,0.15074482576789558,0.2831903370391528
WV,1996,1818983,876108,1741304,57119,9932,270054,513885,West Virginia,0.48164716217798625,0.9572953677961806,0.031401612879284745,0.005460193965529089,0.14846427921536376,0.2825122609722026
WV,1997,1815588,874747,1737733,57048,10182,265646,508735,West Virginia,0.48179818328827906,0.957118575359608,0.0314212255203273,0.0056081005161964055,0.14631403159747697,0.2802039890107227
WV,1998,1811688,872757,1733844,56854,10192,261585,502401,West Virginia,0.4817369215891478,0.9570323366937353,0.031381783176794235,0.005625692724133515,0.14438744419568933,0.27731099394597747
WV,1999,1806928,870356,1730343,55549,10330,256094,496143,West Virginia,0.48167718912983803,0.9576159094330267,0.030742232119929516,0.005716885232837169,0.1417289454809489,0.2745781790973409
WV,2000,1807021,878752,1710457,57231,12347,246352,498535,West Virginia,0.48629872038011734,0.9465617721100087,0.031671463696326715,0.006832792756697349,0.13633045769805663,0.2758877733020258
WV,2001,1801481,877838,1703249,57009,13147,245802,487860,West Virginia,0.4872868489870279,0.9454715314788221,0.031645629346076926,0.00729788435181942,0.13644440324377555,0.2708105164584028
WV,2002,1805414,881573,1704880,57245,14038,245621,481424,West Virginia,0.4882940976418705,0.9443152650860135,0.0317074089377838,0.00777550190704182,0.13604691223176513,0.26665573657897856
WV,2003,1812295,886460,1708765,57749,15166,245050,476738,West Virginia,0.4891367023580598,0.9428735388002505,0.03186512129647767,0.008368394770167108,0.13521529331593365,0.2630576147922937
WV,2004,1816438,889411,1709944,58141,16201,243303,472377,West Virginia,0.4896456691612926,0.9413720699522913,0.03200824911172306,0.008919104312946548,0.13394511676148593,0.2600567704485372
WV,2005,1820492,892802,1710997,58423,17573,241234,469859,West Virginia,0.4904179749210653,0.939854171289959,0.03209187406481325,0.00965288504426276,0.13251033237168852,0.25809451510910236
WV,2006,1827912,897307,1714509,59402,19028,239567,468119,West Virginia,0.49089179347802303,0.9379603613303047,0.03249718804843997,0.010409691494995382,0.13106046680584185,0.2560949323599823
WV,2007,1834052,901369,1717215,60181,20146,238720,465516,West Virginia,0.49146316462128664,0.9362956993585787,0.032813137250197924,0.010984421379546491,0.13015988641543424,0.25381832139982946
WV,2008,1840310,905399,1720090,60880,21215,236940,463268,West Virginia,0.491981785677413,0.934674049480794,0.033081383027859436,0.011527949095532819,0.12875004754633732,0.2517336753047041
WV,2009,1847775,910341,1724043,61948,22044,237451,460260,West Virginia,0.4926687502536835,0.9330373016195154,0.033525726887743364,0.011930023947720908,0.12850644694294489,0.24908876892478793
WV,2010,1854404,914391,1727721,62607,22440,237565,457831,West Virginia,0.4930915809068574,0.9316853285476089,0.0337612515935039,0.012100922991969387,0.12810854592634616,0.24688848816115583
WV,2011,1857305,916495,1723511,63357,24213,239598,455450,West Virginia,0.49345422534263356,0.927963366275329,0.03411232942354648,0.013036631032598308,0.1290030447341713,0.2452208980215958
WV,2012,1858706,917915,1719120,63906,25456,240322,452418,West Virginia,0.4938462564816598,0.9249015175073412,0.03438198402544566,0.013695549484426263,0.12929532696402765,0.2434048203427546
WV,2013,1856588,917429,1711167,64609,26711,240455,449121,West Virginia,0.4941478669473249,0.921672982912741,0.0347998586654659,0.014387144589968264,0.12951446416760207,0.24190665888177668
WV,2014,1852948,915554,1702048,64972,28054,239072,446227,West Virginia,0.4941066883690206,0.9185622046598177,0.0350641248432228,0.015140198213873244,0.1290225089964748,0.2408200338055898
WV,2015,1846270,913078,1690186,65210,29269,235425,443276,West Virginia,0.49455280105293375,0.9154598189863887,0.035319861125404195,0.015853044245966192,0.12751385225346237,0.24009272749922816
WV,2016,1835935,908282,1675015,65241,30456,230790,439128,West Virginia,0.4947244864333432,0.9123498380933965,0.03553557179311904,0.016588822589035015,0.12570706479259885,0.23918493846459707
WV,2017,1822742,902355,1657955,65173,31338,226400,433921,West Virginia,0.49505360605066434,0.909593897545566,0.03575547170142566,0.017192778791513007,0.12420847272954702,0.2380594730356792
WV,2018,1810572,896404,1641368,65233,32557,223283,429242,West Virginia,0.49509436796769196,0.9065466603924064,0.03602894554869953,0.017981610231462764,0.1233218010661824,0.237075355191619
WV,2019,1800441,891928,1626114,65527,33928,221785,425908,West Virginia,0.49539418398048035,0.903175388696436,0.036394972120719314,0.01884427204223854,0.12318370888021324,0.2365575989438143
WV,2020,1791646,894813,1640912,64268,34879,219134,428959,West Virginia,0.49943627256723705,0.9158684249009011,0.03587092539486037,0.019467573393404724,0.12230875965452997,0.2394217384460993
WV,2021,1785618,891784,1631587,64522,36223,220232,428669,West Virginia,0.4994259690482511,0.9137379887523536,0.036134268359749956,0.02028597381970836,0.123336570307871,0.24006758444415324
WV,2022,1774122,885756,1616739,64567,37989,219883,425830,West Virginia,0.49926442488171613,0.9112896407349663,0.03639377675266977,0.021412845339835705,0.1239390526694331,0.24002295219832684
WV,2023,1770495,883916,1608822,65155,40217,221341,425006,West Virginia,0.49924795043194137,0.908684859319004,0.03680044281401529,0.022715116394002807,0.12501645020177973,0.24004925176292505
WV,2024,1769979,883817,1602726,66206,42592,222296,425293,West Virginia,0.49933756276204405,0.9055056585417115,0.03740496356171458,0.024063562336050316,0.12559245053189896,0.2402813818695024
WY,1990,453401,226957,412599,3437,25864,63013,147635,Wyoming,0.5005657243808461,0.9100090207123496,0.007580486148023494,0.057044426456933264,0.13897852011795297,0.325616838074905
WY,1991,457739,229416,416001,3384,26490,64898,147071,Wyoming,0.5011939118143746,0.9088170332875285,0.007392859249484968,0.057871407068220096,0.14177948568944312,0.3212988187591619
WY,1992,463491,232481,421059,3550,26710,67669,145053,Wyoming,0.5015868700794621,0.9084512967889344,0.007659264149681439,0.05762787195436373,0.1459985199281108,0.3129575331559836
WY,1993,469033,235472,425697,3397,27240,70562,143434,Wyoming,0.5020371700925095,0.90760564821665,0.007242560757985046,0.0580769370172248,0.1504414401545307,0.3058079069063371
WY,1994,474982,238668,431282,3340,27560,73517,142233,Wyoming,0.5024779886395695,0.9079965135520925,0.007031845417300024,0.058023251407421754,0.15477849686935505,0.29944924228707614
WY,1995,478447,240446,434619,3381,27713,75994,140366,Wyoming,0.502555141948847,0.9083952872522976,0.007066613438897099,0.057922821127523005,0.15883472986558594,0.29337836792790006
