state,state_abbr,year,controls_source,median_hh_income_nominal,median_hh_income_real_2024,poverty_rate,share_white_nh,share_black_nh,share_hispanic,share_bachelors_plus,share_male,share_age_15_24,share_age_25_44
Louisiana,LA,2000,historical_mix,32124,58523.38908774137,0.17300000000000001,0.6264955382349948,0.3239633845682525,0.024373837878210194,0.225,0.4841150879327174,0.1552705402755214,0.2882697117658437
Louisiana,LA,2001,historical_mix,32959,58399.68675076489,0.183,0.6237333556653547,0.32435965720347265,0.025952041984200095,0.19699999999999998,0.48456287859754904,0.1567118331798007,0.2833272478575217
Louisiana,LA,2002,historical_mix,33536,58488.779006671604,0.18100000000000002,0.6207656783553211,0.3247547899646608,0.027584530782806534,0.221,0.48512641121819094,0.15736890871722758,0.278888711744266
Louisiana,LA,2003,historical_mix,33792,57611.35026086957,0.18100000000000002,0.617987402019269,0.3251482733405264,0.029034899476713553,0.223,0.4852618046901577,0.1570790538995214,0.27488220635862265
Louisiana,LA,2004,historical_mix,35216,58479.12816974723,0.192,0.6150390203675643,0.3254709002473069,0.030696549697094046,0.22399999999999998,0.4862410533016947,0.15680419169647983,0.2726672023738653
Maine,ME,1999,historical_mix,36902,69491.28412006002,0.106,0.9762489625231437,0.004618368128710975,0.007324586605375726,0.22899999999999998,0.4879628742897274,0.1325959267062504,0.3070548426227415
Maine,ME,2000,historical_mix,37589,68479.5066747326,0.099,0.9662368292469022,0.005255772579776238,0.0073770312088903365,0.24100000000000002,0.48668125211421126,0.12522864803237405,0.2893822744528108
Maine,ME,2001,historical_mix,38036,67395.56677241705,0.102,0.9639400416273882,0.005912769154665347,0.008159030312080965,0.222,0.48692455113666416,0.12710664762633664,0.28320235328523474
Maine,ME,2002,historical_mix,37963,66209.7303623054,0.11,0.9615497391894812,0.006595882588968796,0.008846723664310626,0.23800000000000002,0.4874641192629402,0.12883885305102008,0.2775000771628754
Maine,ME,2003,historical_mix,39212,66851.8071268116,0.107,0.9588668463306527,0.007533028756698173,0.009582759605147442,0.237,0.48819491271805177,0.1305666304124031,0.2717118008010636
Maine,ME,2004,historical_mix,41287,68560.53398297234,0.115,0.9565505660400339,0.008234070799154745,0.01024900889708972,0.242,0.4885680618228986,0.13102578389998235,0.2661484309820901
Maryland,MD,1999,historical_mix,49781,93744.12267033517,0.08,0.6427558485383923,0.2768600794255742,0.03850929899524986,0.34700000000000003,0.485945641164862,0.1266267102428362,0.32830455519474117
Maryland,MD,2000,historical_mix,52740,96081.5446546968,0.079,0.6219449922557453,0.2788029600262397,0.04352353986059965,0.32299999999999995,0.48295736762370567,0.12702027514792788,0.3131424125697557
Maryland,MD,2001,historical_mix,53090,94069.58249941164,0.077,0.6146569170209041,0.28056012894508725,0.04676566522614974,0.35700000000000004,0.4827862662244211,0.12944483692178768,0.307403346536573
Maryland,MD,2002,historical_mix,53866,93945.50840808006,0.083,0.6071558485983264,0.2821636467539362,0.050342907464889,0.376,0.48253755384035957,0.13153581481030124,0.30210983074923503
Maryland,MD,2003,historical_mix,54302,92578.46655615943,0.08800000000000001,0.5994939476215593,0.283636226683956,0.054139453509280566,0.37200000000000005,0.48258591419015334,0.1334565320583836,0.29695435212505067
Maryland,MD,2004,historical_mix,57019,94684.8423759319,0.092,0.5912735591817824,0.28538391021347825,0.058211426670765024,0.35200000000000004,0.4825893939626118,0.1351991685498388,0.2921004122096257
Massachusetts,MA,1999,historical_mix,47604,89644.54742971486,0.09699999999999999,0.8441838595834381,0.05407479536187593,0.06330952237906363,0.31,0.48224834008591505,0.12113951861074572,0.3232224089737463
Massachusetts,MA,2000,historical_mix,49266,89752.62379518946,0.084,0.8268193697194701,0.05472556336132847,0.06816599760041653,0.327,0.4818124338165199,0.12958175184684922,0.3122610477678089
Massachusetts,MA,2001,historical_mix,52092,92301.23736220288,0.08199999999999999,0.8202709001483987,0.055674332104649935,0.07114520774398786,0.325,0.4822199894523507,0.1316944670482869,0.3075848040072314
Massachusetts,MA,2002,historical_mix,51085,89095.27897053372,0.09,0.814300491522323,0.05669741628989314,0.07383509271792116,0.34299999999999997,0.48272877635531725,0.13344951058139634,0.3024386313919173
Massachusetts,MA,2003,historical_mix,52713,89869.41010597827,0.095,0.8086496594429172,0.057674464952865406,0.07643472662402015,0.376,0.48294536528629917,0.13559987325935977,0.29669065241068016
Massachusetts,MA,2004,historical_mix,53657,89101.95877453791,0.099,0.8031828299477206,0.05849774830516629,0.07895614680641724,0.36700000000000005,0.48308035783210374,0.13714651619291168,0.2911645637488438
Michigan,MI,1999,historical_mix,44221,83273.91672736368,0.099,0.8087365131503912,0.1414942048049555,0.02796586499590674,0.213,0.48662018344903446,0.13899800025852171,0.3035907651989223
