year,unemployment_rate,state_abbr,pcpi_nominal,pcpi_real_2024
1986,4.908333333333333,VA,16572.0,47392.898439565455
1987,4.2,VA,17487.0,48281.999476309225
1988,3.9166666666666665,VA,18860.0,50021.960882125
1989,3.9,VA,20122.0,50929.07558394406
1990,4.45,VA,20840.0,50034.84757956503
1991,5.816666666666666,VA,21452.0,49420.70799020809
1992,6.033333333333334,VA,22390.0,50059.05055532459
1993,5.141666666666667,VA,23180.0,50330.66968910424
1994,4.758333333333334,VA,24085.0,50972.64526339462
1995,4.416666666666667,VA,25011.0,51487.94605599913
1996,4.2250000000000005,VA,25935.0,51866.94120490889
1997,3.6,VA,27328.0,53404.413634428696
1998,2.8249999999999997,VA,28965.0,55741.12201318952
1999,2.6750000000000003,VA,30574.0,57574.833902951475
2000,2.2916666666666665,VA,32631.0,59447.0398867541
2001,3.1666666666666665,VA,33940.0,60137.90977641799
2002,4.191666666666666,VA,34495.0,60161.33205615271
2003,4.108333333333333,VA,36151.0,61633.16534329711
2004,3.716666666666667,VA,38082.0,63238.362078609556
2005,3.4916666666666667,VA,40027.0,64303.84013571185
2006,3.0749999999999997,VA,42164.0,65622.538550461
2007,3.0749999999999997,VA,44020.0,66599.38168825585
2008,4.075,VA,45383.0,66138.36380853495
2009,6.766666666666667,VA,44091.0,64461.992188058306
2010,6.808333333333334,VA,45442.0,65367.400333369755
2011,6.283333333333334,VA,47563.0,66335.70555775384
2012,5.816666666666666,VA,49049.0,67018.78943809385
2013,5.5249999999999995,VA,48195.0,64900.49180785292
2014,5.066666666666666,VA,49760.0,65942.67694625746
2015,4.375,VA,51617.0,68320.83842770499
2016,4.0,VA,52656.0,68823.82445118426
2017,3.625,VA,54377.0,69589.97886282013
2018,3.0,VA,56130.0,70123.11093809427
2019,2.725,VA,58362.0,71613.01546141232
2020,6.516666666666667,VA,61400.0,74408.49752548798
2021,3.841666666666667,VA,66971.0,77530.40935995875
2022,2.6999999999999997,VA,69673.0,74690.08647658548
2023,2.6999999999999997,VA,73681.0,75856.1439111747
2024,2.9250000000000003,VA,77093.0,77093.0
2025,3.3363636363636364,VA,,
2026,3.7,VA,,
1929,,VT,630.0,
1930,,VT,572.0,
1931,,VT,471.0,
1932,,VT,363.0,
1933,,VT,337.0,
1934,,VT,381.0,
1935,,VT,415.0,
1936,,VT,470.0,
1937,,VT,485.0,
1938,,VT,458.0,
1939,,VT,492.0,
1940,,VT,519.0,
1941,,VT,650.0,
1942,,VT,783.0,
1943,,VT,947.0,
1944,,VT,963.0,
1945,,VT,1047.0,
1946,,VT,1096.0,
1947,,VT,1132.0,15901.469870885889
1948,,VT,1220.0,15916.480072087059
1949,,VT,1147.0,15112.322165832487
1950,,VT,1189.0,15500.763435497836
1951,,VT,1364.0,16473.984830595484
1952,,VT,1410.0,16649.225156838143
1953,,VT,1463.0,17144.90073469896
1954,,VT,1491.0,17410.16067373907
1955,,VT,1560.0,18262.881915720725
1956,,VT,1697.0,19578.134377394344
1957,,VT,1764.0,19683.313943561774
1958,,VT,1780.0,19334.024410652975
1959,,VT,1879.0,20220.88696969697
1960,,VT,1975.0,20941.48653596981
1961,,VT,2053.0,21538.008009586978
1962,,VT,2139.0,22179.386684662848
1963,,VT,2195.0,22477.71955930359
1964,,VT,2340.0,23649.907426300815
1965,,VT,2530.0,25172.79785378231
1966,,VT,2808.0,27127.867121775955
1967,,VT,2969.0,27906.21293882647
1968,,VT,3215.0,28987.96471856288
1969,,VT,3468.0,29656.662662426177
1970,,VT,3728.0,30108.562934992493
1971,,VT,3967.0,30739.579098394403
1972,,VT,4294.0,32218.933888778156
1973,,VT,4661.0,32912.71029450384
1974,,VT,4996.0,31779.034281851982
1975,,VT,5401.0,31477.636751819173
1976,8.233333333333333,VT,5928.0,32662.811451990634
1977,6.983333333333333,VT,6339.0,32805.048311795435
1978,5.508333333333333,VT,7171.0,34479.95227743008
1979,5.041666666666667,VT,7939.0,34311.59235591275
1980,6.083333333333333,VT,8793.0,33481.86906129881
1981,5.741666666666667,VT,9817.0,33866.29291239003
1982,7.05,VT,10578.0,34374.646481353586
1983,6.466666666666666,VT,11286.0,35552.108876987455
1984,4.858333333333333,VT,12305.0,37139.73002726107
1985,4.608333333333333,VT,13265.0,38672.91989622056
1986,4.241666666666666,VT,14165.0,40509.31730608524
1987,3.6333333333333333,VT,15128.0,41768.74753117207
1988,3.016666666666667,VT,16307.0,43250.695445642225
1989,3.5500000000000003,VT,17757.0,44943.22607812815
1990,4.808333333333334,VT,18226.0,43758.88349256968
1991,6.341666666666666,VT,18479.0,42571.56735740515
1992,6.008333333333333,VT,19602.0,43825.70384035161
1993,5.0249999999999995,VT,20184.0,43825.4632012459
1994,4.3999999999999995,VT,20936.0,44308.21263169731
1995,4.175,VT,21837.0,44953.911399978126
1996,4.2,VT,22816.0,45629.309062317385
1997,3.908333333333333,VT,24042.0,46982.90810154181
1998,3.4,VT,25747.0,49548.30548847197
1999,3.0666666666666664,VT,27000.0,50844.525262631316
2000,2.775,VT,29002.0,52835.74057784445
2001,3.216666666666667,VT,30704.0,54404.077247352325
2002,3.9416666666666664,VT,31194.0,54404.19168458117
2003,4.341666666666667,VT,32282.0,55036.97943659421
2004,3.641666666666667,VT,33955.0,56385.13167321011
2005,3.475,VT,34573.0,55541.92582536703
2006,3.6833333333333336,VT,36609.0,56976.93562740316
2007,3.8833333333333333,VT,38595.0,58391.711409773605
2008,4.483333333333333,VT,40774.0,59421.493641434114
2009,6.516666666666667,VT,40358.0,59004.265739621624
2010,6.208333333333333,VT,41491.0,59683.966533863924
2011,5.3999999999999995,VT,43754.0,61023.32613531446
2012,4.783333333333333,VT,44858.0,61292.35777720267
2013,4.416666666666667,VT,45296.0,60996.63195203872
2014,3.908333333333333,VT,46894.0,62144.61199191715
2015,3.475,VT,48117.0,63688.199287558
2016,3.125,VT,48827.0,63819.14457000103
2017,2.9499999999999997,VT,50009.0,63999.94948141258
2018,2.5,VT,51691.0,64577.47599324836
2019,2.1,VT,54278.0,66601.74862435382
2020,5.6499999999999995,VT,58131.0,70446.91155788505
2021,3.483333333333333,VT,60807.0,70394.5230316258
2022,2.3166666666666664,VT,63523.0,68097.23082474043
2023,1.9333333333333333,VT,66803.0,68775.0978094516
2024,2.283333333333333,VT,70086.0,70086.0
2025,2.618181818181818,VT,,
2026,2.6500000000000004,VT,,
1929,,WA,740.0,
1930,,WA,657.0,
1931,,WA,534.0,
1932,,WA,402.0,
1933,,WA,376.0,
1934,,WA,442.0,
1935,,WA,491.0,
1936,,WA,570.0,
1937,,WA,601.0,
1938,,WA,583.0,
1939,,WA,618.0,
1940,,WA,667.0,
1941,,WA,885.0,
1942,,WA,1233.0,
1943,,WA,1507.0,
1944,,WA,1557.0,
1945,,WA,1452.0,
1946,,WA,1432.0,
1947,,WA,1531.0,21506.316583327116
1948,,WA,1678.0,21891.683246690234
1949,,WA,1656.0,21818.662167932518
1950,,WA,1797.0,23427.142046753248
1951,,WA,1955.0,23611.906410420946
1952,,WA,2063.0,24359.82375784191
1953,,WA,2168.0,25406.7975344001
1954,,WA,2183.0,25490.53034927725
1955,,WA,2222.0,26012.899754315036
1956,,WA,2277.0,26269.54153054032
1957,,WA,2371.0,26456.42707493479
1958,,WA,2376.0,25807.664044781723
1959,,WA,2480.0,26688.557575757575
1960,,WA,2539.0,26921.738893583464
1961,,WA,2640.0,27696.220723482526
1962,,WA,2788.0,28908.89671661525
1963,,WA,2841.0,29093.030190424375
1964,,WA,2968.0,29996.97659882941
1965,,WA,3190.0,31739.614685203785
1966,,WA,3498.0,33793.902846143974
1967,,WA,3689.0,34673.634062421974
1968,,WA,3986.0,35939.66636646707
1969,,WA,4258.0,36412.361481144944
1970,,WA,4400.0,35535.85754130015
1971,,WA,4595.0,35605.839666529435
1972,,WA,4955.0,37178.57881203907
1973,,WA,5532.0,39063.10091164884
1974,,WA,6152.0,39132.22956404191
1975,,WA,6831.0,39811.837928471905
1976,8.758333333333333,WA,7424.0,40905.653208430915
1977,8.375,WA,8062.0,41721.76991476492
1978,6.766666666666667,WA,9101.0,43759.87249712608
1979,6.75,WA,10156.0,43893.25254649828
1980,7.933333333333334,WA,11133.0,42392.090101153146
1981,9.333333333333334,WA,12127.0,41835.23827529325
1982,11.733333333333334,WA,12761.0,41468.6012241022
1983,11.125,WA,13555.0,42699.701916317994
1984,9.266666666666667,WA,14356.0,43330.18807568955
1985,8.299999999999999,WA,15076.0,43952.72825898389
1986,8.075,WA,15908.0,45493.9795061916
1987,7.258333333333333,WA,16493.0,45537.543167082295
1988,6.291666666666667,WA,17598.0,46674.78619319384
1989,5.8500000000000005,WA,19007.0,48106.994315874406
1990,5.166666666666667,WA,20219.0,48543.88595063461
1991,6.141666666666667,WA,21149.0,48722.662375765
1992,7.183333333333334,WA,22220.0,49678.968438557946
1993,7.175,WA,22836.0,49583.743443502346
1994,6.341666666666666,WA,23570.0,49882.71741159274
1995,6.208333333333333,WA,24436.0,50304.24412556054
1996,5.891666666666667,WA,25841.0,51678.9522913457
1997,4.8999999999999995,WA,27245.0,53242.214924985725
1998,4.7749999999999995,WA,29355.0,56491.649808292015
1999,4.8500000000000005,WA,30786.0,57974.05758279139
2000,5.058333333333334,WA,32538.0,59277.61281711271
2001,6.05,WA,32986.0,58447.52775147094
2002,7.1499999999999995,WA,33222.0,57941.144327279464
2003,7.266666666666667,WA,34267.0,58421.16889764493
2004,6.25,WA,36309.0,60294.14654462041
2005,5.575,WA,37202.0,59765.444842949815
2006,4.991666666666666,WA,39744.0,61856.13727704966
2007,4.608333333333333,WA,42524.0,64336.031506392355
2008,5.2,WA,44098.0,64265.68466669843
2009,9.041666666666666,WA,41679.0,60935.596207980816
2010,9.991666666666667,WA,42327.0,60886.5356698768
2011,9.433333333333334,WA,44279.0,61755.53910375255
2012,8.441666666666666,WA,47053.0,64291.52682889824
2013,6.625,WA,47448.0,63894.56448384699
2014,5.933333333333334,WA,50259.0,66603.95901611642
2015,5.441666666666666,WA,52408.0,69367.81487337821
2016,5.191666666666666,WA,54296.0,70967.38021121052
2017,4.6499999999999995,WA,56800.0,72690.85825639854
2018,4.3999999999999995,WA,59824.0,74738.01868449227
2019,4.183333333333334,WA,63431.0,77832.92525500916
2020,8.700000000000001,WA,67619.0,81945.08459569987
2021,5.191666666666667,WA,73628.0,85237.02767399386
2022,4.058333333333334,WA,75580.0,81022.44392950398
2023,4.2,WA,80472.0,82847.62167750235
2024,4.508333333333334,WA,83938.0,83938.0
2025,4.4818181818181815,WA,,
1929,,WI,670.0,
1930,,WI,585.0,
1931,,WI,469.0,
1932,,WI,362.0,
1933,,WI,334.0,
1934,,WI,380.0,
1935,,WI,461.0,
1936,,WI,518.0,
1937,,WI,551.0,
1938,,WI,508.0,
1939,,WI,515.0,
1940,,WI,548.0,
1941,,WI,673.0,
1942,,WI,872.0,
1943,,WI,1065.0,
1944,,WI,1116.0,
1945,,WI,1191.0,
1946,,WI,1214.0,
1947,,WI,1298.0,18233.31085901933
1948,,WI,1436.0,18734.47982255493
1949,,WI,1391.0,18327.149200238004
1950,,WI,1515.0,19750.762493506492
1951,,WI,1750.0,21135.97760523614
1952,,WI,1814.0,21419.641442910917
1953,,WI,1850.0,21680.154722620013
1954,,WI,1786.0,20854.82693715491
1955,,WI,1891.0,22137.890835017883
1956,,WI,2007.0,23154.57613166202
1957,,WI,2078.0,23187.033092245674
1958,,WI,2089.0,22690.324153850597
1959,,WI,2237.0,24073.509393939396
1960,,WI,2270.0,24069.455410962768
1961,,WI,2315.0,24286.648096538654
1962,,WI,2423.0,25124.19538893786
1963,,WI,2465.0,25242.632671381936
1964,,WI,2619.0,26469.70408097514
1965,,WI,2788.0,27739.826251519797
1966,,WI,3016.0,29137.338760426024
1967,,WI,3161.0,29710.85857178527
1968,,WI,3428.0,30908.47373413174
1969,,WI,3752.0,32085.29363016811
1970,,WI,3988.0,32208.409062432955
1971,,WI,4251.0,32940.24470564018
1972,,WI,4609.0,34582.456053418384
1973,,WI,5125.0,36189.15259801163
1974,,WI,5605.0,35652.819685704635
1975,,WI,6099.0,35545.65942405946
1976,5.55,WI,6676.0,36784.232330210776
1977,5.075,WI,7416.0,38378.64620291449
1978,4.866666666666666,WI,8249.0,39663.24450376805
1979,4.5249999999999995,WI,9172.0,39640.49944431688
1980,7.333333333333333,WI,10038.0,38222.56358891361
1981,7.858333333333333,WI,10915.0,37654.12927969208
1982,10.375,WI,11509.0,37400.057322168504
1983,9.85,WI,12118.0,38172.99799497909
1984,7.283333333333334,WI,13270.0,40052.35412123156
1985,7.133333333333333,WI,13953.0,40678.72230018587
1986,6.791666666666667,WI,14694.0,42022.16085390869
1987,5.733333333333333,WI,15385.0,42478.33029925187
1988,4.391666666666667,WI,16255.0,43112.776995702116
1989,4.308333333333334,WI,17594.0,44530.67069992604
1990,4.408333333333333,WI,18435.0,44260.67251100198
1991,5.366666666666667,WI,18953.0,43663.55950673195
1992,5.1,WI,20166.0,45086.68215715389
1993,4.458333333333333,WI,20967.0,45525.58892888044
1994,4.266666666666667,WI,22063.0,46693.35571709676
1995,3.725,WI,22981.0,47308.96358853768
1996,3.608333333333333,WI,24080.0,48157.159985124585
1997,3.4916666666666667,WI,25409.0,49654.3013040544
1998,3.275,WI,27018.0,51994.25632840858
1999,3.0666666666666664,WI,27892.0,52524.27772686343
2000,3.391666666666667,WI,29493.0,53730.24263369307
2001,4.425,WI,30812.0,54595.44125017652
2002,5.316666666666667,WI,31406.0,54773.93229614529
2003,5.608333333333333,WI,32084.0,54699.41293115942
2004,4.966666666666667,WI,33319.0,55329.00021262517
2005,4.708333333333333,WI,34218.0,54971.61420450666
2006,4.691666666666666,WI,36047.0,56102.25896804069
2007,4.825,WI,37522.0,56768.332569439706
2008,4.941666666666666,WI,38857.0,56627.77697614179
2009,8.833333333333334,WI,38138.0,55758.57789726175
2010,8.416666666666666,WI,39048.0,56169.760314630126
2011,7.55,WI,41067.0,57275.790428279906
2012,6.916666666666667,WI,42639.0,58260.39598872318
2013,6.666666666666667,WI,42685.0,57480.5994982509
2014,5.366666666666667,WI,44156.0,58516.17450239036
2015,4.416666666666667,WI,45928.0,60790.81440819178
2016,3.933333333333333,WI,46595.0,60901.81746245311
2017,3.283333333333333,WI,48311.0,61826.90234550827
2018,3.0,WI,50520.0,63114.547739043686
2019,3.2083333333333335,WI,52370.0,64260.539729861266
2020,6.433333333333334,WI,55428.0,67171.24105607081
2021,3.8166666666666664,WI,60449.0,69980.07668095364
2022,2.8166666666666664,WI,61851.0,66304.83169467784
2023,2.8083333333333336,WI,64763.0,66674.87477259277
2024,3.0083333333333333,WI,67586.0,67586.0
2025,3.1636363636363636,WI,,
2026,3.3499999999999996,WI,,
1929,,WV,459.0,
1930,,WV,407.0,
1931,,WV,354.0,
1932,,WV,257.0,
1933,,WV,259.0,
1934,,WV,313.0,
1935,,WV,338.0,
1936,,WV,391.0,
1937,,WV,419.0,
1938,,WV,371.0,
1939,,WV,390.0,
1940,,WV,409.0,
1941,,WV,500.0,
1942,,WV,617.0,
1943,,WV,748.0,
1944,,WV,829.0,
1945,,WV,900.0,
1946,,WV,931.0,
1947,,WV,1036.0,14552.935323531608
1948,,WV,1105.0,14416.156130865736
1949,,WV,1016.0,13386.328962934444
1950,,WV,1051.0,13701.68407965368
1951,,WV,1179.0,14239.610055184807
1952,,WV,1244.0,14689.103613550817
1953,,WV,1273.0,14918.29024967312
1954,,WV,1223.0,14280.768949686706
1955,,WV,1318.0,15429.793823666614
1956,,WV,1478.0,17051.5513316375
1957,,WV,1597.0,17819.870956841358
1958,,WV,1587.0,17237.694797587792
1959,,WV,1633.0,17573.55424242424
1960,,WV,1660.0,17601.45197453665
1961,,WV,1705.0,17887.142550582463
1962,,WV,1800.0,18664.280520052886
1963,,WV,1893.0,19385.113041349294
1964,,WV,2019.0,20405.625253718525
1965,,WV,2171.0,21600.847486387906
1966,,WV,2318.0,22394.015665340692
1967,,WV,2465.0,23169.018152309614
1968,,WV,2622.0,23641.195487425153
1969,,WV,2832.0,24217.897537482968
1970,,WV,3156.0,25488.901454623472
1971,,WV,3418.0,26485.475512556608
1972,,WV,3729.0,27979.60048235998
1973,,WV,4062.0,28682.992751828922
1974,,WV,4481.0,28503.173061845224
1975,,WV,4991.0,29088.110540331327
1976,7.183333333333334,WV,5455.0,30056.618837822014
1977,6.908333333333334,WV,6012.0,31112.785999450098
1978,6.391666666666667,WV,6641.0,31931.580403627544
1979,7.3500000000000005,WV,7335.0,31701.162606199774
1980,10.133333333333333,WV,8014.0,30515.603168116526
1981,10.591666666666667,WV,8723.0,30092.25558467742
1982,14.008333333333333,WV,9263.0,30101.375530041434
1983,17.075,WV,9539.0,30048.87175062762
1984,14.083333333333334,WV,10335.0,31193.75130692752
1985,13.174999999999999,WV,10885.0,31734.24297552664
1986,12.033333333333333,WV,11291.0,32290.2013203677
1987,10.9,WV,11690.0,32276.352369077307
1988,9.841666666666667,WV,12688.0,33652.10178538717
1989,8.658333333333333,WV,13606.0,34436.9845142204
1990,8.641666666666667,WV,14607.0,35070.010489189364
1991,10.683333333333332,WV,15195.0,35005.9508629131
1992,11.208333333333334,WV,16269.0,36373.858574567916
1993,10.275,WV,16767.0,36406.14058141548
1994,8.799999999999999,WV,17463.0,36958.07781750717
1995,7.9750000000000005,WV,18016.0,37087.9547457071
1996,7.6499999999999995,WV,18736.0,37469.79026085109
1997,6.991666666666667,WV,19585.0,38273.03282458599
1998,6.6499999999999995,WV,20451.0,39356.522917028786
1999,6.441666666666666,WV,21017.0,39577.75509054527
2000,5.558333333333334,WV,22275.0,40580.515873784054
2001,5.283333333333333,WV,23731.0,42048.69584278654
2002,6.075,WV,24506.0,42739.92182542624
2003,6.125,WV,24804.0,42287.87677173913
2004,5.375,WV,25628.0,42557.44822621201
2005,5.041666666666667,WV,26836.0,43112.34551382725
2006,4.7749999999999995,WV,28528.0,44399.956829701914
2007,4.4750000000000005,WV,29544.0,44698.140222576796
2008,4.5249999999999995,WV,31494.0,45897.39836031113
2009,7.9750000000000005,WV,31653.0,46277.36814153931
2010,8.4,WV,32642.0,46954.8585379573
2011,7.708333333333333,WV,34490.0,48102.90529796123
2012,7.2,WV,35233.0,48141.103962820045
2013,6.708333333333333,WV,35093.0,47257.038261499794
2014,6.491666666666667,WV,36243.0,48029.75161903555
2015,6.541666666666667,WV,37068.0,49063.61932770538
2016,6.075,WV,37075.0,48458.73768473976
2017,5.2,WV,38841.0,49707.4934073376
2018,5.141666666666667,WV,41001.0,51222.47766921081
2019,4.925,WV,42615.0,52290.67978972766
2020,8.333333333333334,WV,44867.0,54372.73710873077
2021,5.133333333333334,WV,48792.0,56485.1015139554
2022,3.8833333333333333,WV,50131.0,53740.885639454405
2023,3.8666666666666667,WV,52813.0,54372.09766942455
2024,4.05,WV,55138.0,55138.0
2025,4.1454545454545455,WV,,
2026,4.65,WV,,
1929,,WY,672.0,
1930,,WY,582.0,
1931,,WY,477.0,
1932,,WY,375.0,
1933,,WY,372.0,
1934,,WY,414.0,
1935,,WY,498.0,
1936,,WY,552.0,
1937,,WY,606.0,
1938,,WY,560.0,
1939,,WY,586.0,
1940,,WY,602.0,
1941,,WY,793.0,
1942,,WY,974.0,
1943,,WY,1171.0,
1944,,WY,1243.0,
1945,,WY,1274.0,
1946,,WY,1365.0,
1947,,WY,1511.0,21225.371885961642
1948,,WY,1635.0,21330.692555624868
1949,,WY,1702.0,22424.736117041757
1950,,WY,1792.0,23361.958012121213
1951,,WY,2023.0,24433.19011165298
1952,,WY,1986.0,23450.61075282309
1953,,WY,2005.0,23496.600118298986
1954,,WY,1935.0,22594.675321049694
1955,,WY,2006.0,23484.193027522935
1956,,WY,2115.0,24400.562291213337
1957,,WY,2234.0,24927.734325349775
1958,,WY,2257.0,24515.108480249306
1959,,WY,2352.0,25311.083636363637
1960,,WY,2382.0,25257.023255027892
1961,,WY,2461.0,25818.333030488822
1962,,WY,2580.0,26752.135412075804
1963,,WY,2616.0,26788.935930359086
1964,,WY,2673.0,27015.471175428236
1965,,WY,2818.0,28038.317925675317
1966,,WY,2967.0,28663.9536147825
1967,,WY,3184.0,29927.040079900125
1968,,WY,3375.0,30430.600598802397
1969,,WY,3704.0,31674.82079054976
1970,,WY,4038.0,32612.225625402276
1971,,WY,4404.0,34125.81455743104
1972,,WY,4856.0,36435.757560295
1973,,WY,5571.0,39338.49153629712
1974,,WY,6317.0,40181.77733355864
1975,,WY,6853.0,39940.056408112716
1976,3.9,WY,7309.0,40272.012298009366
1977,3.3166666666666664,WY,8203.0,42451.461003574375
1978,2.9,WY,9361.0,45010.017189934864
1979,2.6,WY,10436.0,45103.38554305396
1980,3.8666666666666667,WY,11614.0,44223.635537123206
1981,4.141666666666667,WY,12801.0,44160.376446114366
1982,5.933333333333334,WY,13056.0,42427.24375690607
1983,7.825,WY,12872.0,40548.178758159
1984,6.258333333333333,WY,13564.0,40939.72353431687
1985,6.983333333333333,WY,14321.0,41751.59335346964
1986,8.466666666666667,WY,14376.0,41112.73883461217
1987,7.925,WY,14327.0,39557.168553615964
1988,6.366666666666667,WY,15037.0,39882.30253364335
1989,6.008333333333333,WY,16650.0,42141.39292678007
1990,5.1499999999999995,WY,18142.0,43557.207523439
1991,5.058333333333334,WY,18836.0,43394.01714075888
1992,5.466666666666666,WY,19565.0,43742.98008552593
1993,5.341666666666666,WY,20392.0,44277.093024167974
1994,4.8999999999999995,WY,21000.0,44443.65997638725
1995,4.766666666666667,WY,21773.0,44822.16022859018
1996,4.991666666666667,WY,22622.0,45241.331942835895
1997,4.783333333333333,WY,24241.0,47371.79416394123
1998,4.8,WY,25704.0,49465.5549879863
1999,4.716666666666667,WY,27404.0,51605.3100110055
2000,3.7916666666666665,WY,29426.0,53608.18227169336
2001,3.875,WY,31215.0,55309.51248293716
2002,4.058333333333333,WY,31810.0,55478.53232950334
2003,4.358333333333333,WY,33642.0,57355.61805978262
2004,3.8333333333333335,WY,35921.0,59649.83993030129
2005,3.5666666666666664,WY,38907.0,62504.547134687615
2006,3.0749999999999997,WY,43805.0,68176.5321412329
2007,2.733333333333333,WY,45634.0,69041.25815451765
2008,3.0,WY,49451.0,72066.81419685482
2009,6.283333333333334,WY,44499.0,65058.49698070823
2010,6.875,WY,46395.0,66738.27160923132
2011,6.066666666666666,WY,50631.0,70614.61867616918
2012,5.441666666666666,WY,53597.0,73233.01305864577
2013,4.716666666666667,WY,52835.0,71148.82217383359
2014,4.358333333333333,WY,56251.0,74544.64471269952
2015,4.25,WY,56120.0,74281.05958429983
2016,5.2749999999999995,WY,53419.0,69821.10069807453
2017,4.341666666666667,WY,56378.0,72150.79589400065
2018,4.066666666666666,WY,59197.0,73954.7086798925
