county_fips,state_fips,year,county_sworn_officers_per_100k,county_sworn_officers,population,has_county_sworn_officers
46049,46,2020,188.14675446848543,4.0,2126,1
46049,46,2021,188.85741265344666,4.0,2118,1
46049,46,2022,236.18327822390174,5.0,2117,1
46049,46,2023,187.3536299765808,4.0,2135,1
46049,46,2024,234.0823970037453,5.0,2136,1
46051,46,2009,122.13326095806758,9.0,7369,1
46051,46,2010,122.46564158388895,9.0,7349,1
46051,46,2011,122.36573759347384,9.0,7355,1
46051,46,2012,121.65450121654501,9.0,7398,1
46051,46,2013,148.93040888166803,11.0,7386,1
46051,46,2014,150.4582136506634,11.0,7311,1
46051,46,2015,152.39678581324466,11.0,7218,1
46051,46,2016,152.52357182473654,11.0,7212,1
46051,46,2017,153.65274479675932,11.0,7159,1
46051,46,2018,154.86414191186822,11.0,7103,1
46051,46,2019,170.16449234259784,12.0,7052,1
46051,46,2020,159.17230401910066,12.0,7539,1
46051,46,2021,158.85623510722795,12.0,7554,1
46051,46,2022,145.98540145985402,11.0,7535,1
46051,46,2023,132.0829480914014,10.0,7571,1
46051,46,2024,196.90207403517982,15.0,7618,1
46053,46,2009,164.31924882629107,7.0,4260,1
46053,46,2010,140.5152224824356,6.0,4270,1
46053,46,2011,142.18009478672985,6.0,4220,1
46053,46,2012,141.4093801555503,6.0,4243,1
46053,46,2013,141.77693761814746,6.0,4232,1
46053,46,2014,141.9782300047326,6.0,4226,1
46053,46,2015,166.98473282442748,7.0,4192,1
46053,46,2016,168.35016835016833,7.0,4158,1
46053,46,2017,166.42891107941037,7.0,4206,1
46053,46,2018,167.10432084029603,7.0,4189,1
46053,46,2019,191.15890083632019,8.0,4185,1
46053,46,2020,125.0,5.0,4000,1
46053,46,2021,177.0359129994942,7.0,3954,1
46053,46,2022,175.3067868770348,7.0,3993,1
46053,46,2023,223.71364653243847,9.0,4023,1
46053,46,2024,218.97810218978105,9.0,4110,1
46055,46,2009,204.8131080389145,4.0,1953,1
46055,46,2010,155.35991714137754,3.0,1931,1
46055,46,2011,208.44189682126105,4.0,1919,1
46055,46,2012,156.00624024961,3.0,1923,1
46055,46,2013,212.65284423179162,4.0,1881,1
46055,46,2014,216.68472372697724,4.0,1846,1
46055,46,2015,216.21621621621622,4.0,1850,1
46055,46,2016,212.20159151193633,4.0,1885,1
46055,46,2017,208.2248828735034,4.0,1921,1
46055,46,2018,210.3049421661409,4.0,1902,1
46055,46,2019,210.637177461822,4.0,1899,1
46055,46,2020,214.13276231263384,4.0,1868,1
46055,46,2021,217.74632553075668,4.0,1837,1
46055,46,2022,218.5792349726776,4.0,1830,1
46055,46,2023,161.72506738544476,3.0,1855,1
46055,46,2024,218.10250817884406,4.0,1834,1
46057,46,2009,102.68697586856067,6.0,5843,1
46057,46,2010,101.43702451394759,6.0,5915,1
46057,46,2011,100.5867560771165,6.0,5965,1
46057,46,2012,100.89120564990752,6.0,5947,1
46057,46,2013,101.21457489878543,6.0,5928,1
46057,46,2014,100.77258985555929,6.0,5954,1
46057,46,2015,100.4016064257028,6.0,5976,1
46057,46,2016,118.30319418624302,7.0,5917,1
46057,46,2017,100.03334444814939,6.0,5998,1
46057,46,2018,65.89785831960461,4.0,6070,1
46057,46,2019,97.3393900064893,6.0,6164,1
46057,46,2020,97.38678785911378,6.0,6161,1
46057,46,2021,95.83133684714902,6.0,6261,1
46057,46,2022,93.82329945269743,6.0,6395,1
46057,46,2023,93.0232558139535,6.0,6450,1
46057,46,2024,90.96422073984233,6.0,6596,1
46059,46,2009,176.522506619594,6.0,3399,1
46059,46,2010,174.72335468841,6.0,3434,1
46059,46,2011,203.78457059679766,7.0,3435,1
46059,46,2012,207.28457210541902,7.0,3377,1
46059,46,2013,177.7251184834123,6.0,3376,1
46059,46,2014,209.58083832335328,7.0,3340,1
46059,46,2015,211.7362371445856,7.0,3306,1
46059,46,2016,183.206106870229,6.0,3275,1
46059,46,2017,152.67175572519085,5.0,3275,1
46059,46,2018,185.1851851851852,6.0,3240,1
46059,46,2019,219.36696960200564,7.0,3191,1
46059,46,2020,222.43406418811568,7.0,3147,1
46059,46,2021,194.3634596695821,6.0,3087,1
46059,46,2022,224.14345180915788,7.0,3123,1
46059,46,2023,256.9043031470777,8.0,3114,1
46059,46,2024,258.31449790119467,8.0,3097,1
46061,46,2009,59.790732436472354,2.0,3345,1
46061,46,2010,60.06006006006006,2.0,3330,1
46061,46,2011,59.276822762299936,2.0,3374,1
46061,46,2012,59.171597633136095,2.0,3380,1
46061,46,2013,58.78894767783657,2.0,3402,1
46061,46,2014,58.462437883659746,2.0,3421,1
46061,46,2015,59.0493061706525,2.0,3387,1
46061,46,2016,88.67868755542418,3.0,3383,1
46061,46,2017,88.00234672924611,3.0,3409,1
46061,46,2018,89.179548156956,3.0,3364,1
46061,46,2019,86.88097306689835,3.0,3453,1
46061,46,2020,86.70520231213872,3.0,3460,1
46061,46,2021,85.5431993156544,3.0,3507,1
46061,46,2022,86.68015024559377,3.0,3461,1
46061,46,2023,86.78044547295343,3.0,3457,1
46061,46,2024,143.80212827149842,5.0,3477,1
46063,46,2009,158.3531274742676,2.0,1263,1
46063,46,2010,160.51364365971108,2.0,1246,1
46063,46,2011,156.8627450980392,2.0,1275,1
46063,46,2012,153.37423312883436,2.0,1304,1
46063,46,2013,158.85623510722795,2.0,1259,1
46063,46,2014,160.6425702811245,2.0,1245,1
46063,46,2015,78.74015748031496,1.0,1270,1
46063,46,2016,157.85319652722967,2.0,1267,1
46063,46,2017,160.77170418006432,2.0,1244,1
46063,46,2018,159.7444089456869,2.0,1252,1
46063,46,2019,154.08320493066256,2.0,1298,1
46063,46,2020,152.90519877675843,2.0,1308,1
46063,46,2021,150.94339622641508,2.0,1325,1
46063,46,2022,150.48908954100827,2.0,1329,1
46063,46,2023,152.20700152207002,2.0,1314,1
46063,46,2024,150.94339622641508,2.0,1325,1
46065,46,2009,1411.0393075235668,238.0,16867,1
46065,46,2010,1405.8106841611996,240.0,17072,1
46065,46,2011,1351.8197573656846,234.0,17310,1
46065,46,2012,1319.1855463148838,230.0,17435,1
46065,46,2013,1377.0943309616707,240.0,17428,1
46065,46,2014,1338.8551653713055,236.0,17627,1
46065,46,2015,1355.739105667901,238.0,17555,1
46065,46,2016,1369.0070438536698,241.0,17604,1
46065,46,2017,1358.2342954159592,240.0,17670,1
46065,46,2018,458.06707006729624,81.0,17683,1
46065,46,2019,473.58210658450304,83.0,17526,1
46065,46,2020,450.9328673693704,80.0,17741,1
46065,46,2021,472.9197162481703,84.0,17762,1
46065,46,2022,441.326241937309,78.0,17674,1
46065,46,2023,437.07782255775675,77.0,17617,1
46065,46,2024,450.75887253223783,79.0,17526,1
46067,46,2009,136.51877133105802,10.0,7325,1
46067,46,2010,136.2954886193267,10.0,7337,1
46067,46,2011,137.98813302056024,10.0,7247,1
46067,46,2012,137.83597518952448,10.0,7255,1
46067,46,2013,111.26564673157164,8.0,7190,1
46067,46,2014,124.5674740484429,9.0,7225,1
46067,46,2015,123.84752992981973,9.0,7267,1
46067,46,2016,136.48150675583457,10.0,7327,1
46067,46,2017,122.46564158388895,9.0,7349,1
46067,46,2018,123.18642211880646,9.0,7306,1
46067,46,2019,150.87093677136195,11.0,7291,1
46067,46,2020,121.21212121212122,9.0,7425,1
46067,46,2021,135.5197181189863,10.0,7379,1
46067,46,2022,122.03389830508473,9.0,7375,1
46067,46,2023,148.18806412501684,11.0,7423,1
46067,46,2024,134.8435814455232,10.0,7416,1
46069,46,2009,140.84507042253523,2.0,1420,1
46069,46,2010,140.64697609001408,2.0,1422,1
46069,46,2011,71.4796283059328,1.0,1399,1
46069,46,2012,139.95801259622112,2.0,1429,1
46069,46,2013,145.03263234227703,2.0,1379,1
46069,46,2014,143.57501794687724,2.0,1393,1
46069,46,2015,144.3001443001443,2.0,1386,1
46069,46,2016,150.03750937734435,2.0,1333,1
46069,46,2017,154.20200462606013,2.0,1297,1
46069,46,2018,157.35641227380015,2.0,1271,1
46069,46,2019,76.86395080707149,1.0,1301,1
46069,46,2020,159.7444089456869,2.0,1252,1
46069,46,2021,81.16883116883118,1.0,1232,1
46069,46,2022,83.61204013377926,1.0,1196,1
46069,46,2023,84.03361344537815,1.0,1190,1
46069,46,2024,164.60905349794237,2.0,1215,1
46071,46,2009,100.6036217303823,3.0,2982,1
46071,46,2010,98.36065573770492,3.0,3050,1
46071,46,2011,95.02692429521697,3.0,3157,1
46071,46,2012,94.6073793755913,3.0,3171,1
46071,46,2013,92.79307145066501,3.0,3233,1
46071,46,2014,152.90519877675843,5.0,3270,1
46071,46,2015,91.51921903599757,3.0,3278,1
46071,46,2016,91.46341463414635,3.0,3280,1
46071,46,2017,91.77118384827163,3.0,3269,1
46071,46,2018,91.51921903599757,3.0,3278,1
46071,46,2019,89.71291866028709,3.0,3344,1
46071,46,2020,107.02818408847664,3.0,2803,1
46071,46,2021,104.63899546564353,3.0,2867,1
46071,46,2022,35.29827038475115,1.0,2833,1
46071,46,2023,108.22510822510823,3.0,2772,1
46071,46,2024,73.07270734380708,2.0,2737,1
46073,46,2009,148.58841010401187,3.0,2019,1
46073,46,2010,95.64801530368246,2.0,2091,1
46073,46,2011,144.6480231436837,3.0,2074,1
46073,46,2012,146.0564751703992,3.0,2054,1
46073,46,2013,144.92753623188406,3.0,2070,1
46073,46,2014,196.078431372549,4.0,2040,1
46073,46,2015,198.21605550049554,4.0,2018,1
46073,46,2016,199.20318725099602,4.0,2008,1
46073,46,2017,197.6284584980237,4.0,2024,1
46073,46,2018,197.43336623889437,4.0,2026,1
46073,46,2019,198.7083954297069,4.0,2013,1
46073,46,2020,243.45709068776628,4.0,1643,1
46073,46,2021,243.75380865326022,4.0,1641,1
46073,46,2022,243.16109422492403,4.0,1645,1
46073,46,2023,242.42424242424244,4.0,1650,1
46073,46,2024,177.61989342806396,3.0,1689,1
46075,46,2009,303.030303030303,3.0,990,1
46075,46,2010,296.7359050445104,3.0,1011,1
46075,46,2011,298.804780876494,3.0,1004,1
46075,46,2012,302.72452068617554,3.0,991,1
46075,46,2013,308.641975308642,3.0,972,1
46075,46,2014,313.8075313807531,3.0,956,1
46075,46,2015,327.15376226826606,3.0,917,1
46075,46,2016,322.234156820623,3.0,931,1
46075,46,2017,325.3796095444685,3.0,922,1
46075,46,2018,215.51724137931035,2.0,928,1
46075,46,2019,442.96788482834995,4.0,903,1
46075,46,2020,433.3694474539545,4.0,923,1
46075,46,2021,342.4657534246575,3.0,876,1
46075,46,2022,344.82758620689657,3.0,870,1
46075,46,2023,348.0278422273782,3.0,862,1
46075,46,2024,228.83295194508008,2.0,874,1
46077,46,2009,77.7302759424796,4.0,5146,1
46077,46,2010,77.9423226812159,4.0,5132,1
46077,46,2011,77.38440704198104,4.0,5169,1
46077,46,2012,76.46721468170522,4.0,5231,1
46077,46,2013,98.71668311944718,5.0,5065,1
46077,46,2014,98.97070467141725,5.0,5052,1
46077,46,2015,100.96930533117933,5.0,4952,1
46077,46,2016,100.54293183189222,5.0,4973,1
46077,46,2017,101.44045445323596,5.0,4929,1
46077,46,2018,101.50223304912708,5.0,4926,1
46077,46,2019,101.23506782749544,5.0,4939,1
46077,46,2020,96.02458229306703,5.0,5207,1
46077,46,2021,95.96928982725528,5.0,5210,1
46077,46,2022,75.72889057175313,4.0,5282,1
46077,46,2023,76.01672367920942,4.0,5262,1
46077,46,2024,95.03896597605018,5.0,5261,1
46079,46,2009,135.33020570191266,15.0,11084,1
46079,46,2010,141.8565475662736,16.0,11279,1
46079,46,2011,129.76901116013497,15.0,11559,1
46079,46,2012,127.6595744680851,15.0,11750,1
46079,46,2013,125.94458438287154,15.0,11910,1
46079,46,2014,124.0900066181337,15.0,12088,1
46079,46,2015,129.72271769093564,16.0,12334,1
46079,46,2016,142.80047600158667,18.0,12605,1
46079,46,2017,140.6799531066823,18.0,12795,1
46079,46,2018,160.85790884718497,21.0,13055,1
46079,46,2019,164.1009611627725,21.0,12797,1
46079,46,2020,190.6318082788671,21.0,11016,1
46079,46,2021,193.33456085435463,21.0,10862,1
46079,46,2022,191.86843307446324,21.0,10945,1
46079,46,2023,199.40179461615153,22.0,11033,1
46079,46,2024,190.8050154461203,21.0,11006,1
46081,46,2009,222.8669946596022,53.0,23781,1
46081,46,2010,214.83164635405907,52.0,24205,1
46081,46,2011,213.73669283571047,52.0,24329,1
46081,46,2012,213.09728710761414,52.0,24402,1
46081,46,2013,212.518545250411,53.0,24939,1
46081,46,2014,214.29726669901342,53.0,24732,1
46081,46,2015,217.50513553792243,54.0,24827,1
46081,46,2016,264.64431014733185,67.0,25317,1
46081,46,2017,221.98855006425987,57.0,25677,1
46081,46,2018,229.3310529793602,59.0,25727,1
46081,46,2019,247.6396842594026,64.0,25844,1
46081,46,2020,251.46040465782042,65.0,25849,1
46081,46,2021,256.0281248805839,67.0,26169,1
46081,46,2022,242.34412866270105,66.0,27234,1
46081,46,2023,213.4775492777343,60.0,28106,1
46081,46,2024,225.62393696414313,65.0,28809,1
46083,46,2009,71.22834428564863,31.0,43522,1
46083,46,2010,68.6098753956134,31.0,45183,1
46083,46,2011,66.23931623931624,31.0,46800,1
46083,46,2012,66.11706853447386,32.0,48399,1
46083,46,2013,64.13982481810346,32.0,49891,1
46083,46,2014,62.050377149948616,32.0,51571,1
46083,46,2015,60.42410166355105,32.0,52959,1
46083,46,2016,62.308721388384924,34.0,54567,1
46083,46,2017,61.74908699564228,35.0,56681,1
46083,46,2018,61.22969640275533,36.0,58795,1
46083,46,2019,60.52872660646513,37.0,61128,1
46083,46,2020,67.02412868632707,44.0,65648,1
46083,46,2021,69.1156142466398,47.0,68002,1
46083,46,2022,75.88959469334982,54.0,71156,1
46083,46,2023,73.82899018347871,54.0,73142,1
46083,46,2024,77.08255807772048,58.0,75244,1
46085,46,2009,107.44023636852002,4.0,3723,1
46085,46,2010,79.76601967561818,3.0,3761,1
46085,46,2011,104.98687664041995,4.0,3810,1
46085,46,2012,344.1885093989939,13.0,3777,1
46085,46,2013,103.95010395010395,4.0,3848,1
46085,46,2014,233.28149300155522,9.0,3858,1
46085,46,2015,257.66555011594954,10.0,3881,1
46085,46,2016,205.12820512820514,8.0,3900,1
46085,46,2017,206.39834881320948,8.0,3876,1
46085,46,2018,289.1692954784437,11.0,3804,1
46085,46,2019,317.37635546151813,12.0,3781,1
46085,46,2020,297.2169683869225,11.0,3701,1
46085,46,2021,292.55319148936167,11.0,3760,1
46085,46,2022,349.7444175410277,13.0,3717,1
46085,46,2023,107.52688172043011,4.0,3720,1
46085,46,2024,80.6234883095942,3.0,3721,1
46087,46,2009,143.0615164520744,8.0,5592,1
46087,46,2010,142.62791941522553,8.0,5609,1
46087,46,2011,144.3522194153735,8.0,5542,1
46087,46,2012,143.7297879985627,8.0,5566,1
46087,46,2013,143.01036825169825,8.0,5594,1
46087,46,2014,144.19610670511895,8.0,5548,1
46087,46,2015,145.90552617180376,8.0,5483,1
46087,46,2016,163.39869281045753,9.0,5508,1
46087,46,2017,161.8413954324762,9.0,5561,1
46087,46,2018,142.83163720764148,8.0,5601,1
46087,46,2019,143.2151808091658,8.0,5586,1
46087,46,2020,140.99400775467043,8.0,5674,1
46087,46,2021,157.2052401746725,9.0,5725,1
46087,46,2022,121.21212121212122,7.0,5775,1
46087,46,2023,154.93200206576003,9.0,5809,1
46087,46,2024,173.28019407381737,10.0,5771,1
46089,46,2009,162.00891049007697,4.0,2469,1
46089,46,2010,162.9327902240326,4.0,2455,1
46089,46,2011,285.59771521827827,7.0,2451,1
46089,46,2012,288.3031301482702,7.0,2428,1
46089,46,2013,288.7788778877888,7.0,2424,1
46089,46,2014,289.49545078577336,7.0,2418,1
46089,46,2015,292.0317062995411,7.0,2397,1
46089,46,2016,330.85194375516954,8.0,2418,1
46089,46,2017,333.1945022907122,8.0,2401,1
46089,46,2018,166.5972511453561,4.0,2401,1
46089,46,2019,168.13787305590586,4.0,2379,1
46089,46,2020,166.45859342488558,4.0,2403,1
46089,46,2021,165.35758577924761,4.0,2419,1
46089,46,2022,124.94793835901709,3.0,2401,1
46089,46,2023,128.4796573875803,3.0,2335,1
46089,46,2024,173.38534893801474,4.0,2307,1
46091,46,2009,130.20833333333331,6.0,4608,1
46091,46,2010,129.25463162429986,6.0,4642,1
46091,46,2011,129.7297297297297,6.0,4625,1
46091,46,2012,127.93176972281451,6.0,4690,1
46091,46,2013,125.13034410844631,6.0,4795,1
46091,46,2014,126.90355329949237,6.0,4728,1
46091,46,2015,124.45550715619166,6.0,4821,1
46091,46,2016,124.14649286157666,6.0,4833,1
46091,46,2017,121.33468149646107,6.0,4945,1
46091,46,2018,121.92643771591139,6.0,4921,1
46091,46,2019,121.58054711246201,6.0,4935,1
46091,46,2020,139.59981386691484,6.0,4298,1
46091,46,2021,139.08205841446454,6.0,4314,1
46091,46,2022,91.86954524575103,4.0,4354,1
46091,46,2023,137.67783386874711,6.0,4358,1
46091,46,2024,159.27189988623437,7.0,4395,1
46093,46,2009,138.26341155092044,35.0,25314,1
46093,46,2010,137.34107675404175,35.0,25484,1
46093,46,2011,145.10372955802188,37.0,25499,1
46093,46,2012,139.3027125333746,36.0,25843,1
46093,46,2013,140.14620658308397,37.0,26401,1
46093,46,2014,134.72549680026944,36.0,26721,1
46093,46,2015,134.478894284647,36.0,26770,1
46093,46,2016,138.99557408829875,38.0,27339,1
46093,46,2017,136.00085895279338,38.0,27941,1
46093,46,2018,131.18706566444476,37.0,28204,1
46093,46,2019,137.65353663701822,39.0,28332,1
46093,46,2020,127.07755074741665,38.0,29903,1
46093,46,2021,138.6230114198957,42.0,30298,1
46093,46,2022,140.16102219759446,43.0,30679,1
46093,46,2023,132.5531020658886,41.0,30931,1
46093,46,2024,148.78064557862734,46.0,30918,1
46095,46,2009,195.98236158745712,4.0,2041,1
46095,46,2010,197.43336623889437,4.0,2026,1
46095,46,2011,193.05019305019306,4.0,2072,1
46095,46,2012,195.02681618722573,4.0,2051,1
46095,46,2013,195.40791402051784,4.0,2047,1
46095,46,2014,193.5171746492501,4.0,2067,1
46095,46,2015,197.53086419753086,4.0,2025,1
46095,46,2016,192.67822736030828,4.0,2076,1
46095,46,2017,193.89238972370336,4.0,2063,1
46095,46,2018,0.0,0.0,2034,1
46095,46,2019,194.0805434255216,4.0,2061,1
46095,46,2020,208.1165452653486,4.0,1922,1
46095,46,2021,157.89473684210526,3.0,1900,1
46095,46,2022,160.68559185859667,3.0,1867,1
46095,46,2023,217.0374389582203,4.0,1843,1
46095,46,2024,218.10250817884406,4.0,1834,1
46097,46,2009,124.63647694225178,3.0,2407,1
46097,46,2010,126.36899747262005,3.0,2374,1
46097,46,2011,129.03225806451613,3.0,2325,1
46097,46,2012,130.54830287206266,3.0,2298,1
46097,46,2013,129.75778546712803,3.0,2312,1
46097,46,2014,131.521262604121,3.0,2281,1
46097,46,2015,135.93112822836432,3.0,2207,1
46097,46,2016,134.58950201884252,3.0,2229,1
46097,46,2017,136.36363636363637,3.0,2200,1
46097,46,2018,136.11615245009074,3.0,2204,1
46097,46,2019,135.37906137184115,3.0,2216,1
46097,46,2020,130.20833333333331,3.0,2304,1
46097,46,2021,129.81393336218088,3.0,2311,1
46097,46,2022,131.06159895150722,3.0,2289,1
46097,46,2023,130.8329699084169,3.0,2293,1
46097,46,2024,130.2648719062093,3.0,2303,1
46099,46,2009,181.02824040550325,305.0,168482,1
46099,46,2010,189.46191638963256,322.0,169955,1
46099,46,2011,189.55742715162262,325.0,171452,1
46099,46,2012,186.53513841365026,326.0,174766,1
46099,46,2013,187.09862288671263,333.0,177981,1
46099,46,2014,184.15900720045127,333.0,180822,1
46099,46,2015,177.1706125742072,325.0,183439,1
46099,46,2016,173.40606008546825,323.0,186268,1
46099,46,2017,193.62871825174898,367.0,189538,1
46099,46,2018,191.10748094161013,365.0,190992,1
46099,46,2019,187.95240610146325,363.0,193134,1
46099,46,2020,192.69869207659394,381.0,197718,1
46099,46,2021,184.5489054599469,369.0,199947,1
46099,46,2022,186.08076592610777,379.0,203675,1
46099,46,2023,182.5984190948543,377.0,206464,1
46099,46,2024,185.0085554474475,386.0,208639,1
46101,46,2009,124.05024034734068,8.0,6449,1
46101,46,2010,184.8144155244109,12.0,6493,1
46101,46,2011,307.73965225419295,20.0,6499,1
46101,46,2012,308.07147258163894,20.0,6492,1
46101,46,2013,186.01767167880948,12.0,6451,1
46101,46,2014,295.26029526029527,19.0,6435,1
46101,46,2015,201.45668681233533,13.0,6453,1
46101,46,2016,169.02274124154886,11.0,6508,1
46101,46,2017,261.7801047120419,17.0,6494,1
46101,46,2018,184.5585973546601,12.0,6502,1
46101,46,2019,197.68856447688566,13.0,6576,1
46101,46,2020,205.07966556239154,13.0,6339,1
46101,46,2021,206.12018392262564,13.0,6307,1
46101,46,2022,188.5014137606032,12.0,6366,1
46101,46,2023,186.21973929236498,12.0,6444,1
46101,46,2024,214.42793689692144,14.0,6529,1
46102,46,2009,7.4487895716946,1.0,13425,1
46102,46,2010,7.333528894103843,1.0,13636,1
46102,46,2011,381.40472078295915,53.0,13896,1
46102,46,2012,391.82161430505096,55.0,14037,1
46102,46,2013,7.079144839303412,1.0,14126,1
46102,46,2014,260.3250545275452,37.0,14213,1
46102,46,2015,536.2863908622371,77.0,14358,1
46102,46,2016,277.2963604852686,40.0,14425,1
46102,46,2017,368.46496106785315,53.0,14384,1
46102,46,2018,425.6506873211918,61.0,14331,1
46102,46,2019,7.0536784933342735,1.0,14177,1
46102,46,2020,7.327080890973035,1.0,13648,1
46102,46,2021,516.2622612287042,70.0,13559,1
46102,46,2022,385.6994511200119,52.0,13482,1
46102,46,2023,7.458790184232118,1.0,13407,1
46102,46,2024,7.485029940119761,1.0,13360,1
46103,46,2009,179.2778807151084,179.0,99845,1
46103,46,2010,177.79006943689936,180.0,101243,1
46103,46,2011,189.44572477637593,194.0,102404,1
46103,46,2012,193.7984496124031,202.0,104232,1
46103,46,2013,194.48824101436003,206.0,105919,1
46103,46,2014,194.40052088177845,209.0,107510,1
46103,46,2015,203.53785804159574,220.0,108088,1
46103,46,2016,200.71303534932318,219.0,109111,1
46103,46,2017,211.75895677040444,234.0,110503,1
46103,46,2018,217.0611880303707,243.0,111950,1
46103,46,2019,218.85299934080422,249.0,113775,1
46103,46,2020,229.07103027205608,251.0,109573,1
